bricks_layout,ball_start_x,timestamps_to_win,gamma,start_epsilon,epsilon,max_episode_num,current_episode_num,reward_system,policy_found_in_s,brick_length
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0041583157,40000,35100,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0041583157,40000,35100,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0041583157,40000,35100,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0041583157,40000,35100,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.004147933,40000,35200,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.004147933,40000,35200,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.004147933,40000,35200,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.004147933,40000,35200,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.004147933,40000,35200,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0041375756,40000,35300,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0041375756,40000,35300,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0041375756,40000,35300,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0041375756,40000,35300,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0041375756,40000,35300,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.004127245,40000,35400,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.004127245,40000,35400,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.004127245,40000,35400,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.004127245,40000,35400,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.004127245,40000,35400,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0041169394,40000,35500,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0041169394,40000,35500,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0041169394,40000,35500,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0041169394,40000,35500,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0041169394,40000,35500,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.00410666,40000,35600,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.00410666,40000,35600,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.00410666,40000,35600,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.00410666,40000,35600,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.00410666,40000,35600,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0040964065,40000,35700,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0040964065,40000,35700,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0040964065,40000,35700,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0040964065,40000,35700,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0040964065,40000,35700,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0040861783,40000,35800,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0040861783,40000,35800,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0040861783,40000,35800,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0040861783,40000,35800,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0040861783,40000,35800,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.004075975,40000,35900,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.004075975,40000,35900,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.004075975,40000,35900,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.004075975,40000,35900,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.004075975,40000,35900,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.004065798,40000,36000,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.004065798,40000,36000,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.004065798,40000,36000,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.004065798,40000,36000,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.004065798,40000,36000,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0040556462,40000,36100,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0040556462,40000,36100,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0040556462,40000,36100,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0040556462,40000,36100,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0040556462,40000,36100,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.00404552,40000,36200,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.00404552,40000,36200,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.00404552,40000,36200,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.00404552,40000,36200,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.00404552,40000,36200,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.004035419,40000,36300,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.004035419,40000,36300,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.004035419,40000,36300,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.004035419,40000,36300,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.004035419,40000,36300,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.004025343,40000,36400,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.004025343,40000,36400,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.004025343,40000,36400,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.004025343,40000,36400,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.004025343,40000,36400,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.004015292,40000,36500,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.004015292,40000,36500,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.004015292,40000,36500,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.004015292,40000,36500,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.004015292,40000,36500,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0040052664,40000,36600,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0040052664,40000,36600,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0040052664,40000,36600,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0040052664,40000,36600,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0040052664,40000,36600,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0039952653,40000,36700,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0039952653,40000,36700,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0039952653,40000,36700,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0039952653,40000,36700,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0039952653,40000,36700,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.00398529,40000,36800,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.00398529,40000,36800,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.00398529,40000,36800,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.00398529,40000,36800,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.00398529,40000,36800,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0039753392,40000,36900,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0039753392,40000,36900,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0039753392,40000,36900,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0039753392,40000,36900,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0039753392,40000,36900,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003965413,40000,37000,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003965413,40000,37000,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003965413,40000,37000,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003965413,40000,37000,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003965413,40000,37000,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0039555123,40000,37100,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0039555123,40000,37100,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0039555123,40000,37100,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0039555123,40000,37100,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0039555123,40000,37100,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0039456356,40000,37200,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0039456356,40000,37200,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0039456356,40000,37200,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0039456356,40000,37200,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0039456356,40000,37200,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003935784,40000,37300,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003935784,40000,37300,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003935784,40000,37300,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003935784,40000,37300,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003935784,40000,37300,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003925957,40000,37400,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003925957,40000,37400,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003925957,40000,37400,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003925957,40000,37400,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003925957,40000,37400,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003916154,40000,37500,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003916154,40000,37500,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003916154,40000,37500,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003916154,40000,37500,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003916154,40000,37500,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003906376,40000,37600,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003906376,40000,37600,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003906376,40000,37600,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003906376,40000,37600,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003906376,40000,37600,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003896622,40000,37700,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003896622,40000,37700,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003896622,40000,37700,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003896622,40000,37700,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003896622,40000,37700,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0038868927,40000,37800,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0038868927,40000,37800,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0038868927,40000,37800,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0038868927,40000,37800,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0038868927,40000,37800,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0038771876,40000,37900,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0038771876,40000,37900,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0038771876,40000,37900,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0038771876,40000,37900,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0038771876,40000,37900,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003867507,40000,38000,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003867507,40000,38000,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003867507,40000,38000,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003867507,40000,38000,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003867507,40000,38000,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.00385785,40000,38100,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.00385785,40000,38100,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.00385785,40000,38100,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.00385785,40000,38100,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.00385785,40000,38100,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0038482177,40000,38200,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0038482177,40000,38200,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0038482177,40000,38200,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0038482177,40000,38200,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0038482177,40000,38200,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003838609,40000,38300,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003838609,40000,38300,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003838609,40000,38300,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003838609,40000,38300,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003838609,40000,38300,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0038290243,40000,38400,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0038290243,40000,38400,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0038290243,40000,38400,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0038290243,40000,38400,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0038290243,40000,38400,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0038194638,40000,38500,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0038194638,40000,38500,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0038194638,40000,38500,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0038194638,40000,38500,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0038194638,40000,38500,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003809927,40000,38600,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003809927,40000,38600,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003809927,40000,38600,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003809927,40000,38600,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003809927,40000,38600,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003800414,40000,38700,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003800414,40000,38700,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003800414,40000,38700,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003800414,40000,38700,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003800414,40000,38700,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003790925,40000,38800,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003790925,40000,38800,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003790925,40000,38800,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003790925,40000,38800,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003790925,40000,38800,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0037814595,40000,38900,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0037814595,40000,38900,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0037814595,40000,38900,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0037814595,40000,38900,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0037814595,40000,38900,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0037720178,40000,39000,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0037720178,40000,39000,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0037720178,40000,39000,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0037720178,40000,39000,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0037720178,40000,39000,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0037625995,40000,39100,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0037625995,40000,39100,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0037625995,40000,39100,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0037625995,40000,39100,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0037625995,40000,39100,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0037532048,40000,39200,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0037532048,40000,39200,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0037532048,40000,39200,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0037532048,40000,39200,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0037532048,40000,39200,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0037438336,40000,39300,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0037438336,40000,39300,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0037438336,40000,39300,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0037438336,40000,39300,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0037438336,40000,39300,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0037344857,40000,39400,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0037344857,40000,39400,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0037344857,40000,39400,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0037344857,40000,39400,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0037344857,40000,39400,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003725161,40000,39500,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003725161,40000,39500,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003725161,40000,39500,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003725161,40000,39500,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003725161,40000,39500,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.00371586,40000,39600,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.00371586,40000,39600,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.00371586,40000,39600,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.00371586,40000,39600,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.00371586,40000,39600,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003706582,40000,39700,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003706582,40000,39700,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003706582,40000,39700,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003706582,40000,39700,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003706582,40000,39700,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003697327,40000,39800,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003697327,40000,39800,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003697327,40000,39800,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003697327,40000,39800,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003697327,40000,39800,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.003688095,40000,39900,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.003688095,40000,39900,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.003688095,40000,39900,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.003688095,40000,39900,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.003688095,40000,39900,normal,0,18
SlavicGrandmaTextil,-2,119,0.98,0.01,0.0036788862,40000,40000,normal,0,18
SlavicGrandmaTextil,-1,142,0.98,0.01,0.0036788862,40000,40000,normal,0,18
SlavicGrandmaTextil,0,101,0.98,0.01,0.0036788862,40000,40000,normal,0,18
SlavicGrandmaTextil,1,166,0.98,0.01,0.0036788862,40000,40000,normal,0,18
SlavicGrandmaTextil,2,121,0.98,0.01,0.0036788862,40000,40000,normal,0,18
