bricks_layout,ball_start_x,timestamps_to_win,gamma,start_epsilon,epsilon,max_episode_num,current_episode_num,reward_system,policy_found_in_s,brick_length
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04828148,40000,1400,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04828148,40000,1400,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.04828148,40000,1400,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04828148,40000,1400,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04828148,40000,1400,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.048160926,40000,1500,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.048160926,40000,1500,normal,0,7
PrideRectangle_BR_1,0,162,0.98,0.05,0.048160926,40000,1500,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.048160926,40000,1500,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.048160926,40000,1500,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.048040673,40000,1600,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.048040673,40000,1600,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.048040673,40000,1600,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.048040673,40000,1600,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.048040673,40000,1600,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.047920723,40000,1700,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.047920723,40000,1700,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.047920723,40000,1700,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.047920723,40000,1700,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.047920723,40000,1700,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04780107,40000,1800,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04780107,40000,1800,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.04780107,40000,1800,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04780107,40000,1800,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04780107,40000,1800,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.047681715,40000,1900,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.047681715,40000,1900,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.047681715,40000,1900,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.047681715,40000,1900,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.047681715,40000,1900,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04756266,40000,2000,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04756266,40000,2000,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.04756266,40000,2000,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04756266,40000,2000,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04756266,40000,2000,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.047443904,40000,2100,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.047443904,40000,2100,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.047443904,40000,2100,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.047443904,40000,2100,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.047443904,40000,2100,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.047325443,40000,2200,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.047325443,40000,2200,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.047325443,40000,2200,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.047325443,40000,2200,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.047325443,40000,2200,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.047207277,40000,2300,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.047207277,40000,2300,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.047207277,40000,2300,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.047207277,40000,2300,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.047207277,40000,2300,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.047089405,40000,2400,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.047089405,40000,2400,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.047089405,40000,2400,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.047089405,40000,2400,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.047089405,40000,2400,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.046971828,40000,2500,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.046971828,40000,2500,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.046971828,40000,2500,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.046971828,40000,2500,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.046971828,40000,2500,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.046854544,40000,2600,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.046854544,40000,2600,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.046854544,40000,2600,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.046854544,40000,2600,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.046854544,40000,2600,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.046737555,40000,2700,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.046737555,40000,2700,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.046737555,40000,2700,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.046737555,40000,2700,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.046737555,40000,2700,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.046620857,40000,2800,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.046620857,40000,2800,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.046620857,40000,2800,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.046620857,40000,2800,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.046620857,40000,2800,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04650445,40000,2900,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04650445,40000,2900,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.04650445,40000,2900,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04650445,40000,2900,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04650445,40000,2900,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.046388336,40000,3000,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.046388336,40000,3000,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.046388336,40000,3000,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.046388336,40000,3000,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.046388336,40000,3000,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04627251,40000,3100,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04627251,40000,3100,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.04627251,40000,3100,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04627251,40000,3100,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04627251,40000,3100,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.046156973,40000,3200,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.046156973,40000,3200,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.046156973,40000,3200,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.046156973,40000,3200,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.046156973,40000,3200,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.046041723,40000,3300,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.046041723,40000,3300,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.046041723,40000,3300,normal,0,7
PrideRectangle_BR_1,1,95,0.98,0.05,0.046041723,40000,3300,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.046041723,40000,3300,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04592676,40000,3400,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04592676,40000,3400,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.04592676,40000,3400,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04592676,40000,3400,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04592676,40000,3400,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04581209,40000,3500,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04581209,40000,3500,normal,0,7
PrideRectangle_BR_1,0,114,0.98,0.05,0.04581209,40000,3500,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04581209,40000,3500,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04581209,40000,3500,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.0456977,40000,3600,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.0456977,40000,3600,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.0456977,40000,3600,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.0456977,40000,3600,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.0456977,40000,3600,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.045583602,40000,3700,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.045583602,40000,3700,normal,0,7
PrideRectangle_BR_1,0,130,0.98,0.05,0.045583602,40000,3700,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.045583602,40000,3700,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.045583602,40000,3700,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.045469787,40000,3800,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.045469787,40000,3800,normal,0,7
PrideRectangle_BR_1,0,114,0.98,0.05,0.045469787,40000,3800,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.045469787,40000,3800,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.045469787,40000,3800,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04535625,40000,3900,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04535625,40000,3900,normal,0,7
PrideRectangle_BR_1,0,114,0.98,0.05,0.04535625,40000,3900,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04535625,40000,3900,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04535625,40000,3900,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.045243002,40000,4000,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.045243002,40000,4000,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.045243002,40000,4000,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.045243002,40000,4000,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.045243002,40000,4000,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.045130037,40000,4100,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.045130037,40000,4100,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.045130037,40000,4100,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.045130037,40000,4100,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.045130037,40000,4100,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.045017354,40000,4200,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.045017354,40000,4200,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.045017354,40000,4200,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.045017354,40000,4200,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.045017354,40000,4200,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04490495,40000,4300,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04490495,40000,4300,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.04490495,40000,4300,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04490495,40000,4300,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04490495,40000,4300,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.044792827,40000,4400,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.044792827,40000,4400,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.044792827,40000,4400,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.044792827,40000,4400,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.044792827,40000,4400,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.044680987,40000,4500,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.044680987,40000,4500,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.044680987,40000,4500,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.044680987,40000,4500,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.044680987,40000,4500,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04456942,40000,4600,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04456942,40000,4600,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.04456942,40000,4600,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04456942,40000,4600,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04456942,40000,4600,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.044458136,40000,4700,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.044458136,40000,4700,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.044458136,40000,4700,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.044458136,40000,4700,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.044458136,40000,4700,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.044347133,40000,4800,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.044347133,40000,4800,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.044347133,40000,4800,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.044347133,40000,4800,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.044347133,40000,4800,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.044236403,40000,4900,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.044236403,40000,4900,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.044236403,40000,4900,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.044236403,40000,4900,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.044236403,40000,4900,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.044125948,40000,5000,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.044125948,40000,5000,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.044125948,40000,5000,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.044125948,40000,5000,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.044125948,40000,5000,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.044015773,40000,5100,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.044015773,40000,5100,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.044015773,40000,5100,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.044015773,40000,5100,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.044015773,40000,5100,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04390587,40000,5200,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04390587,40000,5200,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.04390587,40000,5200,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04390587,40000,5200,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04390587,40000,5200,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04379624,40000,5300,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04379624,40000,5300,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.04379624,40000,5300,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04379624,40000,5300,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04379624,40000,5300,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04368689,40000,5400,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04368689,40000,5400,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.04368689,40000,5400,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04368689,40000,5400,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04368689,40000,5400,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04357781,40000,5500,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04357781,40000,5500,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.04357781,40000,5500,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04357781,40000,5500,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04357781,40000,5500,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.043469,40000,5600,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.043469,40000,5600,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.043469,40000,5600,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.043469,40000,5600,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.043469,40000,5600,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.043360464,40000,5700,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.043360464,40000,5700,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.043360464,40000,5700,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.043360464,40000,5700,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.043360464,40000,5700,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.043252196,40000,5800,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.043252196,40000,5800,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.043252196,40000,5800,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.043252196,40000,5800,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.043252196,40000,5800,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.0431442,40000,5900,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.0431442,40000,5900,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.0431442,40000,5900,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.0431442,40000,5900,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.0431442,40000,5900,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.043036476,40000,6000,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.043036476,40000,6000,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.043036476,40000,6000,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.043036476,40000,6000,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.043036476,40000,6000,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04292902,40000,6100,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04292902,40000,6100,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.04292902,40000,6100,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.04292902,40000,6100,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.04292902,40000,6100,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.042821832,40000,6200,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.042821832,40000,6200,normal,0,7
PrideRectangle_BR_1,0,98,0.98,0.05,0.042821832,40000,6200,normal,0,7
PrideRectangle_BR_1,1,96,0.98,0.05,0.042821832,40000,6200,normal,0,7
PrideRectangle_BR_1,2,98,0.98,0.05,0.042821832,40000,6200,normal,0,7
PrideRectangle_BR_1,-2,98,0.98,0.05,0.04271491,40000,6300,normal,0,7
PrideRectangle_BR_1,-1,110,0.98,0.05,0.04271491,40000,6300,normal,0,7
