bricks_layout,ball_start_x,timestamps_to_win,gamma,start_epsilon,epsilon,max_episode_num,current_episode_num,reward_system,policy_found_in_s,brick_length
PrideRectangle_BR_1,1,130,0.98,0.1,0.0898099,40000,4300,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.0898099,40000,4300,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.089585654,40000,4400,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.089585654,40000,4400,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.089585654,40000,4400,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.089585654,40000,4400,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.089585654,40000,4400,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08936197,40000,4500,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08936197,40000,4500,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08936197,40000,4500,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08936197,40000,4500,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08936197,40000,4500,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08913884,40000,4600,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08913884,40000,4600,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08913884,40000,4600,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08913884,40000,4600,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08913884,40000,4600,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08891627,40000,4700,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08891627,40000,4700,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08891627,40000,4700,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08891627,40000,4700,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08891627,40000,4700,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08869427,40000,4800,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08869427,40000,4800,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08869427,40000,4800,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08869427,40000,4800,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08869427,40000,4800,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.088472806,40000,4900,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.088472806,40000,4900,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.088472806,40000,4900,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.088472806,40000,4900,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.088472806,40000,4900,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.088251896,40000,5000,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.088251896,40000,5000,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.088251896,40000,5000,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.088251896,40000,5000,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.088251896,40000,5000,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.088031545,40000,5100,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.088031545,40000,5100,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.088031545,40000,5100,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.088031545,40000,5100,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.088031545,40000,5100,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08781174,40000,5200,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08781174,40000,5200,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08781174,40000,5200,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08781174,40000,5200,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08781174,40000,5200,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08759248,40000,5300,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08759248,40000,5300,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08759248,40000,5300,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08759248,40000,5300,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08759248,40000,5300,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08737378,40000,5400,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08737378,40000,5400,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08737378,40000,5400,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08737378,40000,5400,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08737378,40000,5400,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08715562,40000,5500,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08715562,40000,5500,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08715562,40000,5500,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08715562,40000,5500,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08715562,40000,5500,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.086938,40000,5600,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.086938,40000,5600,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.086938,40000,5600,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.086938,40000,5600,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.086938,40000,5600,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08672093,40000,5700,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08672093,40000,5700,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08672093,40000,5700,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08672093,40000,5700,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08672093,40000,5700,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08650439,40000,5800,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08650439,40000,5800,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08650439,40000,5800,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08650439,40000,5800,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08650439,40000,5800,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.0862884,40000,5900,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.0862884,40000,5900,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.0862884,40000,5900,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.0862884,40000,5900,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.0862884,40000,5900,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08607295,40000,6000,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08607295,40000,6000,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08607295,40000,6000,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08607295,40000,6000,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08607295,40000,6000,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08585804,40000,6100,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08585804,40000,6100,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.08585804,40000,6100,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.08585804,40000,6100,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.08585804,40000,6100,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.085643664,40000,6200,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.085643664,40000,6200,normal,0,7
PrideRectangle_BR_1,0,96,0.98,0.1,0.085643664,40000,6200,normal,0,7
PrideRectangle_BR_1,1,130,0.98,0.1,0.085643664,40000,6200,normal,0,7
PrideRectangle_BR_1,2,97,0.98,0.1,0.085643664,40000,6200,normal,0,7
PrideRectangle_BR_1,-2,93,0.98,0.1,0.08542982,40000,6300,normal,0,7
PrideRectangle_BR_1,-1,94,0.98,0.1,0.08542982,40000,6300,normal,0,7
