bricks_layout,ball_start_x,timestamps_to_win,gamma,start_epsilon,epsilon,max_episode_num,current_episode_num,reward_system,policy_found_in_s,brick_length
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.290414,40000,1300,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.290414,40000,1300,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.290414,40000,1300,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.290414,40000,1300,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2896889,40000,1400,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2896889,40000,1400,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2896889,40000,1400,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2896889,40000,1400,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2896889,40000,1400,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28896555,40000,1500,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28896555,40000,1500,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28896555,40000,1500,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28896555,40000,1500,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28896555,40000,1500,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28824404,40000,1600,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28824404,40000,1600,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28824404,40000,1600,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28824404,40000,1600,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28824404,40000,1600,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28752434,40000,1700,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28752434,40000,1700,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28752434,40000,1700,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28752434,40000,1700,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28752434,40000,1700,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28680643,40000,1800,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28680643,40000,1800,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28680643,40000,1800,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28680643,40000,1800,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28680643,40000,1800,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2860903,40000,1900,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2860903,40000,1900,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2860903,40000,1900,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2860903,40000,1900,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2860903,40000,1900,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28537595,40000,2000,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28537595,40000,2000,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28537595,40000,2000,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28537595,40000,2000,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28537595,40000,2000,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28466344,40000,2100,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28466344,40000,2100,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28466344,40000,2100,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28466344,40000,2100,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28466344,40000,2100,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28395265,40000,2200,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28395265,40000,2200,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28395265,40000,2200,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28395265,40000,2200,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28395265,40000,2200,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28324366,40000,2300,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28324366,40000,2300,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28324366,40000,2300,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28324366,40000,2300,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28324366,40000,2300,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28253645,40000,2400,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28253645,40000,2400,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28253645,40000,2400,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28253645,40000,2400,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28253645,40000,2400,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28183097,40000,2500,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28183097,40000,2500,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28183097,40000,2500,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28183097,40000,2500,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28183097,40000,2500,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28112727,40000,2600,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28112727,40000,2600,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28112727,40000,2600,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28112727,40000,2600,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28112727,40000,2600,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.28042534,40000,2700,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.28042534,40000,2700,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.28042534,40000,2700,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.28042534,40000,2700,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.28042534,40000,2700,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27972516,40000,2800,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27972516,40000,2800,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27972516,40000,2800,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27972516,40000,2800,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27972516,40000,2800,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27902672,40000,2900,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27902672,40000,2900,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27902672,40000,2900,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27902672,40000,2900,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27902672,40000,2900,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27833003,40000,3000,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27833003,40000,3000,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27833003,40000,3000,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27833003,40000,3000,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27833003,40000,3000,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27763507,40000,3100,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27763507,40000,3100,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27763507,40000,3100,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27763507,40000,3100,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27763507,40000,3100,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27694184,40000,3200,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27694184,40000,3200,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27694184,40000,3200,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27694184,40000,3200,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27694184,40000,3200,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27625036,40000,3300,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27625036,40000,3300,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27625036,40000,3300,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27625036,40000,3300,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27625036,40000,3300,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2755606,40000,3400,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2755606,40000,3400,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2755606,40000,3400,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2755606,40000,3400,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2755606,40000,3400,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27487254,40000,3500,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27487254,40000,3500,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27487254,40000,3500,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27487254,40000,3500,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27487254,40000,3500,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27418622,40000,3600,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27418622,40000,3600,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.27418622,40000,3600,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.27418622,40000,3600,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.27418622,40000,3600,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2735016,40000,3700,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2735016,40000,3700,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2735016,40000,3700,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2735016,40000,3700,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2735016,40000,3700,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.2728187,40000,3800,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.2728187,40000,3800,normal,0,21
PrideRectangle_BR_3,0,1000,0.98,0.3,0.2728187,40000,3800,normal,0,21
PrideRectangle_BR_3,1,1000,0.98,0.3,0.2728187,40000,3800,normal,0,21
PrideRectangle_BR_3,2,1000,0.98,0.3,0.2728187,40000,3800,normal,0,21
PrideRectangle_BR_3,-2,1000,0.98,0.3,0.27213752,40000,3900,normal,0,21
PrideRectangle_BR_3,-1,1000,0.98,0.3,0.27213752,40000,3900,normal,0,21
